date,yclose-cPOC,yclose_cVAH,yclose_cVAL,yclose_cLVN,cVAH_cPOC,cPOC_cVAL,maxhD5_yclose,yclose_minlD5,close_POC,close_cPOC,close_VAH,close_cVAH,close_VAL,close_cVAL,close_LVN,close_cLVN,dH_maxhD5,dL_minlD5,close_yclose,open_yclose,nextClose_nextOpen,nextClose_close
20181218,-156.7142857,-294.7142857,-146.8571429,-127.1428571,138,9.857142857,310,35,55.52142857,-231.8142857,-34.17857143,-369.8142857,74.74285714,-221.9571429,23.48571429,-202.2428571,-245.35,-124.6,-75.1,-58,-20.4,159.75
20181219,-217.2228571,-257.4742857,-2.548571429,104.7885714,40.25142857,214.6742857,248,221.6,16.07,-159.4228571,4.13,-199.6742857,31.99,55.25142857,18.06,162.5885714,-171.95,228,57.8,43.05,50.35,94.2
20181220,-25.74,-90.60428571,194.7985714,129.9342857,64.86428571,220.5385714,209.8,244.25,-50.87571429,64.61,-64.38285714,-0.254285714,-48.17428571,285.1485714,-27.725,220.2842857,-44.45,315.05,90.35,79,56,94.95
20181221,-14.00285714,-64.69428571,150.7442857,264.8,50.69142857,164.7471429,69.95,373.6,37.89571429,-12.00285714,34.38,-62.69428571,55.47428571,152.7442857,-14.84,266.8,-13.7,306.8,2,-0.05,-85.6,-86.05
20181224,35.47857143,-1.365714286,207.4185714,317.9514286,36.84428571,171.94,0.3,429.55,-36.00714286,-42.47142857,-51.37142857,-79.31571429,51.05714286,129.4685714,35.69285714,240.0014286,-28.25,222.35,-77.95,-54.4,-120,-171
20181226,-104.5214286,-116.8028571,30.57428571,128.8257143,12.28142857,135.0957143,140.3,289.55,40.69,-115.9714286,2.62,-128.2528571,87.22,19.12428571,66.07,117.3757143,-107.95,173.85,-11.45,11.05,29.9,-33.55
20181227,-210.5428571,-225.1714286,-86.2,-137.4,14.62857143,124.3428571,249.25,6.75,12.20428571,-168.5928571,-27.37857143,-183.2214286,22.1,-44.25,38.59285714,-95.45,-172.8,-32.25,41.95,34.05,-64.1,44.1
20181228,-147.8428571,-164.3142857,0.4,-32.54285714,16.47142857,148.2428571,185.3,102.95,12.71142857,-72.84285714,-16.10142857,-89.31428571,19.11428571,75.4,38.32285714,42.45714286,-73.9,102.3,75,86.2,42,-23.95
20190101,-68.09285714,-84.56428571,47.20714286,-18.67857143,16.47142857,115.3,163.2,125.05,-1.977142857,-77.54285714,-42.73714286,-94.01428571,6.757142857,37.75714286,-34.00285714,-28.12857143,-94.8,91.55,-9.45,-13.05,-29.7,80.6
20190102,-13.71428571,-36,82.85714286,68,22.28571429,96.57142857,106,154,21.50428571,47.03571429,-1.741428571,24.75,25.37857143,143.6071429,64.12142857,128.75,-34.1,90.3,60.75,71.9,-43.85,-38.8
20190103,31,-20.63428571,95.54285714,82.63428571,51.63428571,64.54285714,29.7,196.2,12.73,28.75,-0.08,-22.88428571,21.88,93.29285714,-12.89,80.38428571,-6.1,155.75,-2.25,23.6,-60.85,-58.45
20190104,-8.612857143,-40.88428571,43.02142857,30.11285714,32.27142857,51.63428571,49.95,175.95,64.29857143,9.437142857,22.34571429,-22.83428571,86.88857143,61.07142857,32.02714286,48.16285714,-17.35,95.6,18.05,20.4,-42.15,-101.2
20190107,-53.87142857,-77.11714286,-11.25428571,-19.00285714,23.24571429,42.61714286,90.4,45.2,24.92571429,-82.37142857,19.52,-105.6171429,46.54857143,-39.75428571,0.6,-47.50285714,-88.7,-47.7,-28.5,-0.55,114.95,140
20190108,-96.27142857,-122.4571429,-33.42571429,-12.47714286,26.18571429,62.84571429,133.1,50.2,-72.77142857,-52.07142857,-92.2,-78.25714286,-49.45714286,10.77428571,-33.91428571,31.72285714,36.1,83.4,44.2,39.25,-17.05,106.2
20190109,61.56571429,17.68571429,111.7142857,92.90857143,43.88,50.14857143,15,204.4,0.937142857,76.56571429,-17.98857143,32.68571429,11.97714286,126.7142857,10.4,107.9085714,22.4,186.6,15,13.25,-33.05,-24.05
20190110,60.92571429,12.56571429,171.4628571,88.56,48.36,110.5371429,41.2,200.6,13.81857143,83.72571429,-0.417142857,35.36571429,30.90142857,194.2628571,47.98428571,111.36,-4.4,137.75,22.8,27.8,-20.55,-9
20190111,-20.31857143,-47.95285714,97.12714286,83.31,27.63428571,117.4457143,46.45,195.35,40.22142857,14.78142857,25.77,-12.85285714,52.26428571,132.2271429,49.85571429,118.41,-3.1,154.4,35.1,39.6,27.5,13.4
20190114,12.54857143,-21.99428571,47.09142857,109.2685714,34.54285714,34.54285714,27.4,214.4,-71.54,-14.45142857,-82.98,-48.99428571,-68.68,20.09142857,-45.2,82.26857143,40.85,182.55,-27,1.95,-10.8,21.1
20190115,34.16428571,11.39285714,79.70714286,62.62857143,22.77142857,45.54285714,38.8,160.45,4.35,7.514285714,-1.44,-15.25714286,23.65,53.05714286,17.86,35.97857143,-55.3,76.4,-26.65,-24.55,-95,-92.8
20190116,-4.64,-21.2,28.48,-33.62,16.56,33.12,74.15,70.75,-13.26,-3.74,-20.5,-20.3,-2.4,29.38,19.32,-32.72,-41.55,-23.35,0.9,10.9,19.95,-50.05
20190117,-91.25,-105.6714286,-52.79285714,-120.0928571,14.42142857,38.45714286,158.25,10,12.98428571,-75.75,2.491428571,-90.17142857,27.67428571,-37.29285714,8.787142857,-104.5928571,-118.25,-23.45,15.5,15,-118.45,-72
20190118,-63.38142857,-101.7214286,-3.132857143,2.344285714,38.34,60.24857143,123.3,68.4,11.88571429,-12.03142857,-21.03714286,-50.37142857,33.83428571,48.21714286,22.86,53.69428571,-49.1,-49.45,51.35,27,-111,-236.15
20190121,-152.82,-201.05,-97.7,-21.91,48.23,55.12,214.75,26.4,88.53571429,-153.32,63,-201.55,134.5,-98.2,68.10714286,-22.41,-181.6,-119.2,-0.5,17.65,38.7,-89.25
20190122,-244.2442857,-262.4614286,-144.05,-71.18142857,18.21714286,100.1942857,266.55,52.25,-24.05714286,-289.3942857,-39.37142857,-307.6114286,18.82285714,-189.2,6.571428571,-116.3314286,-256.5,-44.9,-45.15,-35.1,-69.25,-17
20190123,-243.4242857,-264.2071429,-4.421428571,-77.16142857,20.78285714,239.0028571,262.95,100.75,55.16428571,-241.7242857,19.07857143,-262.5071429,67.19285714,-2.721428571,37.12142857,-75.46142857,-249.85,8.6,1.7,3.5,143.65,132.15
20190124,-41.32428571,-214.3114286,19.73,-132.9057143,172.9871429,61.05428571,321.15,35,-55.31428571,21.47571429,-121.2142857,-151.5114286,-17.65714286,82.53,-69.43571429,-70.10571429,-113.05,78.35,62.8,55.95,36,222.2
20190125,158.2757143,76.87,219.33,107.3971429,81.40571429,61.05428571,121.55,234.6,-19.23571429,200.7257143,-45.80714286,119.32,-3.292857143,261.78,-72.37857143,149.8471429,68.85,239,42.45,49.4,69.8,64.95
20190128,244.4285714,159.4285714,305.1428571,62.28571429,85,60.71428571,105,320,19.84,204.6785714,-4.13,119.6785714,26.68857143,265.3928571,-45.22142857,22.53571429,-70.3,234.85,-39.75,-47.8,12.95,76.75
20190129,266.4285714,72.14285714,327.1428571,108.5714286,194.2857143,60.71428571,83,342,-23.69,261.3785714,-32.09,67.09285714,-1.85,322.0928571,-10.25,103.5214286,-53,313.2,-5.05,2.05,111.35,163.05
20190130,57.21714286,-61.75428571,199.9828571,128.6,118.9714286,142.7657143,68,348.4,-43.80142857,95.46714286,-72.94857143,-23.50428571,-17.89285714,238.2328571,-56.75571429,166.85,77,380.05,38.25,31.65,3.2,90
20190131,155.7257143,58.89142857,264.6642857,107.3085714,96.83428571,108.9385714,2,421.65,-29.43142857,136.7757143,-45.64142857,39.94142857,-20.16857143,245.7142857,-1.642857143,88.35857143,42.85,385.45,-18.95,-17.95,-105.95,-135.05
20190201,-32.46428571,-50.17857143,171.25,100.3928571,17.71428571,203.7142857,59.6,250.4,31.63571429,-56.36428571,5.635714286,-74.07857143,42.77857143,147.35,46.49285714,76.49285714,-77.85,102.15,-23.9,-33.3,29.3,-236.05
20190204,-92,-189.4285714,-3.428571429,32,97.42857143,88.57142857,198.85,111.15,-38.09142857,-218.4,-47.66857143,-315.8285714,14.58285714,-129.8285714,0.217142857,-94.4,-250.05,-107.65,-126.4,-150,-54.35,-16.7
20190205,-214.5928571,-310.0557143,-131.0628571,-95.26428571,95.46285714,83.53,319.55,98.1,80.19285714,-157.8928571,-26.07142857,-253.3557143,119.3428571,-74.36285714,1.892857143,-38.56428571,-200.85,21.05,56.7,31.95,-71,-88
20190206,-236.9928571,-344.3885714,-58,-165.3957143,107.3957143,178.9928571,341.95,75.7,4.221428571,-203.9928571,-2.314285714,-311.3885714,23.82857143,-25,-6.671428571,-132.3957143,-279.85,61.55,33,62.1,17.5,81.3
20190207,-43.03428571,-233.96,40.49571429,-174.2957143,190.9257143,83.53,350.85,66.8,3.874285714,63.96571429,-14.32285714,-126.96,10.49142857,147.4957143,-1.088571429,-67.29571429,-213.9,145.85,107,105.7,171.1,132
20190208,80.43428571,2.765714286,138.6857143,20.1,77.66857143,58.25142857,149.8,190,-65.13428571,31.33428571,-137.7114286,-46.33428571,-37.22,89.58571429,-48.38571429,-29,-25,119.4,-49.1,-55.3,53.3,219.9
20190226,201.88,120.9314286,264.84,156.9085714,80.94857143,62.96,9,305.8,-36.56285714,203.58,-50.68857143,122.6314286,-31.26571429,266.54,-31.26571429,158.6085714,54.5,307.5,1.7,1.7,-21.9,60.3
20190227,250.45,131.05,300.2,210.65,119.4,49.75,8.5,339.75,-3.21,246.6,-12.56,127.2,9.88,296.35,-23.78,206.8,35,317.8,-3.85,28.9,10.5,-3.9
20190228,7.485714286,-31.68571429,193.55,85.82857143,39.17142857,186.0642857,36.5,306.25,9.058571428,-23.56428571,-4.427142857,-62.73571429,17.15,162.5,2.315714286,54.77857143,-46.9,248.65,-31.05,-25.25,136.7,148.65
20190301,-0.29,-49.13,129.95,64.83,48.84,130.24,51.25,233.65,-76.82142857,17.36,-109.3357143,-31.48,-68.69285714,147.6,-48.37142857,82.48,84.05,226.7,17.65,-4.35,69.25,229.4
20190305,131.5585714,36.68571429,194.8071429,289.68,94.87285714,63.24857143,2.95,366,-29.18142857,192.1085714,-49.10142857,97.23571429,-17.79857143,255.3571429,-12.10714286,350.23,138.65,408,60.55,45.45,170.6,101.45
20190306,243.2142857,151.9285714,288.8571429,60.64285714,91.28571429,45.64285714,26.9,292.6,-14.56857143,235.3142857,-40.77571429,144.0285714,1.155714286,280.9571429,23.675,52.74285714,33.25,169.3,-7.9,-123.3,19.85,69.6
20190307,291.0171429,60.98428571,321.0214286,231.0085714,230.0328571,30.00428571,12.85,337.2,12.54,293.5171429,0.22,63.48428571,23.1,323.5214286,3.74,233.5085714,12.45,300.9,2.5,-5.45,83.7,98.6
20190308,14.85714286,-16.21428571,211.6428571,97.71428571,31.07142857,196.7857143,10.9,351.6,-33.32142857,39.70714286,-65.55,8.635714286,-17.20714286,236.4928571,-73.60714286,122.5642857,133.1,354.6,24.85,3,7.75,101.15
20190311,99.40857143,73.14,296.4228571,60.00571429,26.26857143,197.0142857,57.3,402.4,61.76142857,155.9585714,41.55857143,129.69,78.59714286,352.9728571,38.19142857,116.5557143,23.35,365.2,56.55,31.55,52.95,47.75
20190312,147.1957143,56.59142857,237.8,134.825,90.60428571,90.60428571,41.35,311,-3.2,137.1957143,-18.3,46.59142857,17.94,227.8,-24.34,124.825,26.35,273,-10,12.05,-19.75,54
20190313,206.18,87.16,260.28,162.9,119.02,54.1,2.7,376,-4.91,180.38,-15.23,61.36,4.12,234.48,-8.78,137.1,-1.05,332.5,-25.8,-1.25,-87.15,-74.2
20190314,84.16571429,-13.59428571,112.0971429,140.0285714,97.76,27.93142857,23.7,220.7,34.27857143,88.41571429,-27.65,-9.344285714,54.92142857,116.3471429,59.05,144.2785714,14.8,114.7,4.25,8.15,-33.55,-187.85
20190315,5.228571429,-71.1,34.58571429,-18.25714286,76.32857143,29.35714286,117.5,88,24.04285714,-79.52142857,8.752857143,-155.85,37.14857143,-50.16428571,16.475,-103.0071429,-180.5,-51.45,-84.75,-71.05,152.5,129.25
20190318,-196.6914286,-204.0328571,-93.91142857,-71.88714286,7.341428571,102.78,222.1,34.85,4.718571429,-175.9414286,-36.51428571,-183.2828571,18.46285714,-73.16142857,-18.18857143,-51.13714286,-71.75,24.85,20.75,-3.4,-71.85,55.05
20190319,11.14,-76.95714286,121.2614286,99.23714286,88.09714286,110.1214286,73,183.95,-26.31285714,22.69,-34.81,-65.40714286,20.42142857,132.8114286,24.67,110.7871429,-25.75,82.5,11.55,-1.45,114,38.6
20190320,-113.55,-150.2571429,47.96142857,25.93714286,36.70714286,161.5114286,146.3,110.65,-50.28714286,-100.9,-93.35,-137.6071429,-39.52142857,60.61142857,-25.16714286,38.58714286,-21,110.35,12.65,9.45,-5.95,221.2
20190322,46.60714286,-26.80714286,171.4114286,149.3871429,73.41428571,124.8042857,22.85,234.1,12.57142857,146.9571429,-9.571428571,73.54285714,17,271.7614286,3.714285714,249.7371429,123,302.45,100.35,116.35,10.8,57
20190325,295.4057143,132.57,327.9728571,262.8385714,162.8357143,32.56714286,35.45,344.5,-46.39285714,347.6057143,-59.04428571,184.77,-14.76428571,380.1728571,-27.41571429,315.0385714,103.85,373.1,52.2,36.15,23.05,51.75
20190326,203.7985714,-32.23285714,295.5885714,20.21857143,236.0314286,91.79,92.35,366.6,8.031428571,217.1485714,-19.86,-18.88285714,17.32857143,308.9385714,-1.265714286,33.56857143,-28.2,349.4,13.35,33.95,-64.3,-19.35
20190327,11.71142857,-34.15142857,229.56,69.04,45.86285714,217.8485714,35.35,365.95,-16.48857143,26.71142857,-23.11142857,-19.15142857,-6.554285714,244.56,56.36285714,84.04,8.55,293.95,15,1.3,-49.85,-121.9
20190328,-96.17142857,-107.0857143,45.71428571,12.97142857,10.91428571,141.8857143,106.9,275.1,-4.7,-112.1214286,-33.38428571,-123.0357143,8.048571429,29.76428571,4.861428572,-2.978571429,-77.9,192.55,-15.95,5.95,75,66.95
20190329,-137.1057143,-147.9571429,-34.01714286,-23.16571429,10.85142857,103.0885714,150.8,39.1,-33.43857143,-123.7557143,-36.38428571,-134.6071429,-12.81857143,-20.66714286,-30.49285714,-9.815714286,-47.75,39.05,13.35,19.9,-86.75,-19.45
20190401,39.92571429,-14.20285714,66.99,-25.02857143,54.12857143,27.06428571,55.9,133.55,45.40857143,26.37571429,23.24428571,-27.75285714,89.73714286,53.44,76.43857143,-38.57857143,-52.45,-18.15,-13.55,-14.25,39,-14.7
20190402,-52.43428571,-99.88571429,-22.77714286,-123.6114286,47.45142857,29.65714286,156.9,50.7,-7.601428571,-76.43428571,-44.54571429,-123.8857143,2.474285714,-46.77714286,-41.18714286,-147.6114286,-80.9,9.15,-24,33.75,-67,3
20190403,26.24714286,-3.41,85.56142857,55.90428571,29.65714286,59.31428571,84.15,123.45,-4.745714286,5.047142857,-19.15285714,-24.61,41.35714286,64.36142857,26.95,34.70428571,-87.5,19.25,-21.2,-26.75,21.35,-55.65
20190404,-66.28857143,-98.25857143,-29.75142857,-38.88571429,31.97,36.53714286,130.15,29.7,-3.167142857,-80.18857143,-19.49857143,-112.1585714,0.915714286,-43.65142857,13.16428571,-52.78571429,-106.5,-18.1,-13.9,-4.45,43.55,49.45
20190405,-49.37857143,-69.71571429,11.63285714,-18.87285714,20.33714286,61.01142857,113.25,64.7,-0.157142857,-55.97857143,-14.48571429,-76.31571429,25.63428571,5.032857143,-31.68,-25.47285714,-56.3,21.35,-6.6,-24.9,39.75,66.4
20190408,26.35,-28.1,51.1,-3.35,54.45,24.75,89.9,83.35,-11.29285714,42.85,-18.72142857,-11.6,0.592857143,67.6,5.05,13.15,-41.4,79.85,16.5,1.4,74.75,127.95
20190409,9.174285714,-11.51142857,75.36857143,38.13428571,20.68571429,66.19428571,20.3,124.5,-48.85,47.67428571,-61.54285714,26.98857143,-36.15714286,113.8685714,-20.92571429,76.63428571,97.1,153.05,38.5,28.55,-92.45,-1.65
20190410,111.2171429,90.48285714,187.2428571,83.57142857,20.73428571,76.02571429,14.1,227.8,75.07142857,122.3171429,53.87142857,101.5828571,78.1,198.3428571,44.78571429,94.67142857,11.9,147.8,11.1,26,-100.85,-228.65
20190411,120.7557143,-17.02142857,149.7614286,26.48714286,137.7771429,29.00571429,92.45,161.35,30.97,59.25571429,26.95,-78.52142857,51.07,88.26142857,2.83,-35.01285714,-109.1,4,-61.5,-50.25,-41.2,-115.1
20190412,-203.6585714,-232.2071429,-60.91571429,-125.15,28.54857143,142.7428571,243.55,6.25,-27.69285714,-201.7585714,-35.29571429,-230.3071429,-4.884285714,-59.01571429,2.718571428,-123.25,-196,-34.9,1.9,15.7,130.45,115.4
20190415,-229.1671429,-253.57,-82.75,-99.01857143,24.40285714,146.4171429,269.05,15.65,9.982857143,-205.7171429,0.014285714,-230.12,24.93571429,-59.3,-64.78142857,-75.56857143,-104.3,5.95,23.45,12.35,-70.95,29.4
20190416,-86.36714286,-118.9042857,92.58714286,3.11,32.53714286,178.9542857,126.25,158.45,-29.24428571,-95.76714286,-53.01571429,-128.3042857,8.79,83.18714286,-38.75285714,-6.29,-62,56.3,-9.4,-19,38.75,85.35
20190418,35.17428571,-111.2428571,51.44285714,-70.57142857,146.4171429,16.26857143,216.2,68.5,-12.66857143,129.3742857,-21.44571429,-17.04285714,1.96,145.6428571,-47.77714286,23.62857143,-31.6,150.7,94.2,127.15,-16,52
20190422,57.62857143,-7.454285714,166.1,101.0171429,65.08285714,108.4714286,18.7,234.4,51.84428571,50.92857143,42.72857143,-14.15428571,73.11428571,159.4,18.42,94.31714286,-9,137.75,-6.7,-3.7,12.9,-38
20190423,37.92857143,-41.61714286,146.4,110.2428571,79.54571429,108.4714286,38.4,214.7,-31.28428571,18.87857143,-50.80428571,-60.66714286,-8.975714286,127.35,-22.91857143,91.19285714,5.2,160.7,-19.05,-37.9,27.2,-7.75
20190424,11.7,-45.98,33.33,54.96,57.68,21.63,68.6,183.75,-3.262857143,29.7,-15.84857143,-27.98,-0.745714286,51.33,6.805714286,72.96,-9.5,154.75,18,-29,-112.2,-129.9
20190425,11.57142857,-34.6,28.88571429,0.028571429,46.17142857,17.31428571,70.4,131.6,89.84285714,13.67142857,85.97714286,-32.5,105.3057143,30.98571429,67.65,2.128571429,-68.3,-1.6,2.1,2.1,-142.15,-221.45
20190426,-98.52857143,-162.5171429,-86.89428571,-40.35714286,63.98857143,11.63428571,180.5,23.1,0.185714286,-70.62857143,-4.4,-134.6171429,27.7,-58.99428571,46.04285714,-12.45714286,-140.6,-97.5,27.9,32.9,-90,-260.1
20190430,-251.6671429,-286.0785714,-131.2271429,-182.8442857,34.41142857,120.44,289.75,11.35,7.125714286,-303.5171429,4,-337.9285714,29.00571429,-183.0771429,38.38285714,-234.6942857,-319.6,-127.9,-51.85,-32.95,-36,-148.5
20190502,-261.1571429,-395.9857143,-163.1,-114.0714286,134.8285714,98.05714286,412.7,16.3,2.078571429,-312.0571429,-13.05714286,-446.8857143,35.37714286,-214,53.54,-164.9714286,-435.55,-112.5,-50.9,-41.4,-40.85,-80.85
20190503,-331.1,-483.1,-133.5,-194.3,152,197.6,480.6,51.4,3.897142857,-325.7,-14.49285714,-477.7,19.66,-128.1,19.66,-188.9,-447.45,-7.4,5.4,-13.5,-85.05,-162.85
20190506,-383.5642857,-479.6842857,-81.47285714,-273.7128571,96.12,302.0914286,476.15,4.45,-20.57428571,-411.7142857,-45.38857143,-507.8342857,-10.64857143,-109.6228571,24.09142857,-301.8628571,-436.3,-129.4,-28.15,-18.05,97.45,7.55
20190507,-168.1014286,-306.3671429,-91.28714286,-383.1814286,138.2657143,76.81428571,506.95,30.75,4.764285714,-179.7514286,-46.65142857,-318.0171429,21.90285714,-102.9371429,-35.22571429,-394.8314286,-354,-16.25,-11.65,-14.95,-110.8,-8.6
20190508,-88.07857143,-130.93,94.04,-141.6428571,42.85142857,182.1185714,245.45,129.5,-3.294285714,-90.37857143,-27.8,-133.23,13.04285714,91.74,17.12714286,-143.9428571,-213,19,-2.3,8.05,110.95,35.65
20190509,-1.8,-172,5.6,-164.6,170.2,7.4,232.25,26.75,3.552857143,23.4,-9.908571429,-146.8,21.50142857,30.8,-27.85714286,-139.4,-87.4,14.55,25.2,25.15,155.85,250.8
20190510,133.7,4.717142857,147.2771429,92.96857143,128.9828571,13.57714286,74.75,162.85,-34.13142857,116.25,-79.99285714,-12.73285714,-23.94,129.8271429,-74.89714286,75.51857143,70.65,129.9,-17.45,-15.95,220.35,588
20190513,273.3428571,141.2357143,282.15,229.3071429,132.1071429,8.807142857,5.5,302.75,-8.328571429,522.8428571,-126.1,390.7357143,-0.477142857,531.65,7.374285714,478.8071429,429.7,463.15,249.5,210.3,49.8,99.7
20190514,696.7785714,507.02,696.7785714,464.8514286,189.7585714,0,4.55,733.4,-47.36285714,541.4285714,-61.31714286,351.67,-29.92,541.4285714,-33.40857143,309.5014286,-43.15,572.7,-155.35,-131.25,-174.25,-2.35
20190515,29.58285714,-94.42857143,504.96,380.9485714,124.0114286,475.3771429,86,637.4,27.17142857,156.1828571,-83.14285714,32.17142857,88.45714286,631.56,149.7428571,507.5485714,194,488.4,126.6,98,100.15,-51.35
20190516,-55.18142857,-343.5071429,364.2014286,102.0871429,288.3257143,419.3828571,356.25,561.15,-86.32857143,-9.931428571,-116.3928571,-298.2571429,15.89,409.4514286,-8.161428571,147.3371429,-181.45,525.5,45.25,51.35,56.3,156.2
20190517,109.4885714,-50.92142857,178.2357143,453.2242857,160.41,68.74714286,204.75,597.3,-98.99,79.78857143,-124.01,-80.62142857,-59.67285714,148.5357143,-66.82142857,423.5242857,-110,566.95,-29.7,-6.35,-14,109.45
20190520,155.0171429,21.07428571,208.5942857,74.65142857,133.9428571,53.57714286,154.8,314,16.42857143,164.8171429,-4.411428571,30.87428571,28.33714286,218.3942857,43.22285714,84.45142857,-107.1,257.5,9.8,43.8,-53.15,-61.45
20190522,6.542857143,-5.714285714,165.8857143,129.1142857,12.25714286,159.3428571,125,304,0.257142857,-29.45714286,-19.29285714,-41.71428571,25.39285714,129.8857143,14.22142857,93.11428571,-135.6,195.65,-36,-28.3,82.5,38.5
20190523,-50.39285714,-87.16428571,10.89285714,96.69285714,36.77142857,61.28571429,206.45,222.55,-45.10714286,-49.94285714,-84.57142857,-86.71428571,-32.96428571,11.34285714,-66.35714286,97.14285714,-105.1,217.65,0.45,1.45,-79.4,57.6
20190524,33.00857143,-7.962857143,65.78571429,139.5342857,40.97142857,32.77714286,17.4,269.4,89.41,85.50857143,-27.06,44.53714286,132.32,118.2857143,101.67,192.0342857,81.8,154.05,52.5,53.5,197,113.5
20190527,11.01,-19.64,35.53,23.27,30.65,24.52,125.1,89.45,-134.3714286,5.91,-154.5571429,-24.74,-73.81428571,30.43,-188.2,18.17,105.3,84.35,-5.1,-5.1,-31.95,156
20190528,196.8028571,151.11,251.6342857,132.8328571,45.69285714,54.83142857,38.5,281.35,29.46714286,187.7528571,24.03285714,142.06,51.20428571,242.5842857,87.75,123.7828571,-40.2,89.45,-9.05,-9.05,-158.7,-218.45
20190529,164.9414286,18.72428571,219.7728571,91.83285714,146.2171429,54.83142857,79.5,240.35,40.54571429,123.3414286,14.88142857,-22.87571429,117.5385714,178.1728571,102.14,50.23285714,-105.35,34.85,-41.6,-27.8,7.7,-143
20190530,-30.69714286,-167.7757143,14.99571429,-94.66714286,137.0785714,45.69285714,266,53.85,-4.978571429,-56.64714286,-35.09285714,-193.7257143,6.314285714,-10.95428571,-23.8,-120.6171429,-219,-30.9,-25.95,-5.8,-8.05,81.95
20190531,-167.8785714,-268.0928571,-27.57857143,-87.70714286,100.2142857,140.3,264.1,86.65,54.82857143,-85.77857143,21.47142857,-185.9928571,81.51428571,54.52142857,14.8,-5.607142857,-158.45,75.55,82.1,62.15,3.8,8.8
20190603,-113.7785714,-153.8642857,36.54285714,-33.60714286,40.08571429,150.3214286,210,140.75,-21.21714286,-98.57857143,-63.43714286,-138.6642857,-0.107142857,51.74285714,-9.154285714,-18.40714286,-129.4,115.8,15.2,33,-35.05,-32.2
20190604,0.442857143,-35.04857143,115.79,44.80714286,35.49142857,115.3471429,133,177.55,46.21857143,-27.45714286,36.67,-62.94857143,55.76714286,87.89,24.73428571,16.90714286,-150.35,76.65,-27.9,-18.75,-71.3,-122.15
20190606,19.59428571,-57.53142857,40.62857143,-15.46285714,77.12571429,21.03428571,121.65,123.75,46.67857143,9.844285714,31.84285714,-67.28142857,52.61285714,30.87857143,73.38285714,-25.21285714,-130.8,10.75,-9.75,-24.95,-123.75,-214.05
20190607,-79.88,-117.8257143,-29.28571429,-98.85285714,37.94571429,50.59428571,193.85,27.5,71.52142857,-99.58,38.49285714,-137.5257143,83.90714286,-48.98571429,100.4214286,-118.5528571,-192.6,-115.75,-19.7,-3.8,13.85,-94.2
20190610,-212.8771429,-280.2971429,-164.72,-145.4571429,67.42,48.15714286,321.4,15.7,-7.23,-207.0271429,-31.35,-274.4471429,3.49,-158.87,35.65,-139.6071429,-271.3,-28,5.85,-0.2,-27.75,13.85
20190611,-20.50714286,-197.8414286,42.08142857,-93.52714286,177.3342857,62.58857143,307.75,57.35,-30.64571429,31.94285714,-46.29285714,-145.3914286,47.59,94.53142857,0.648571429,-41.07714286,-208.95,-26.4,52.45,33.8,186.1,88.8
20190612,-11.24428571,-152.8228571,54.82571429,-124.5071429,141.5785714,66.07,240.55,89.8,-53.10285714,-18.24428571,-80.88142857,-159.8228571,-25.32428571,47.82571429,-19.76857143,-131.5071429,-98.1,37.8,-7,-50.9,-6.2,10.1
20190614,124.4,59.31428571,165.0785714,67.45,65.08571429,40.67857143,59.75,225,44.86285714,34.9,24.67285714,-30.18571429,59.28428571,75.57857143,39.09428571,-22.05,-133.9,49.9,-89.5,-125.9,104.9,22.35
20190617,5.328571429,-47.75714286,18.6,-34.48571429,53.08571429,13.27142857,139.35,92.9,-32.3,-43.47142857,-113.5357143,-96.55714286,1.15,-30.2,-89.64285714,-83.28571429,-29.5,35.5,-48.8,-39.95,87.1,186.8
20190618,70.27857143,17.19285714,90.18571429,30.46428571,53.08571429,19.90714286,74.4,157.85,-47.25,64.12857143,-64.5,11.04285714,-36.9,84.03571429,-61.05,24.31428571,26.65,138.15,-6.15,-14.05,-64.2,60.7
20190619,144.9257143,48.76285714,159.72,78.35142857,96.16285714,14.79428571,28,230.9,42.72,192.9257143,20.13,96.76285714,55.27,207.72,57.78,126.3514286,25.85,196.9,48,45.7,19.55,-2.4
20190620,14.80714286,-49.28571429,100.2642857,57.53571429,64.09285714,85.45714286,72.35,176.9,-30.69571429,50.45714286,-42.97571429,-13.63571429,-18.41571429,135.9142857,-15.1,93.18571429,9.1,196.95,35.65,44.55,30.6,61.85
20190624,38.26285714,-13.40714286,156.3657143,126.84,51.67,118.1028571,17.35,241,38.82142857,37.46285714,-4.078571429,-14.20714286,63.33571429,155.5657143,17.37142857,126.04,23.05,174.15,-0.8,2.8,-2.5,43.7
20190625,73.96,25.72,114.16,90.04,48.24,40.2,7,274.4,-13.25714286,68.96,-24.22857143,20.72,-3.657142857,109.16,-14.62857143,85.04,28,261.4,-5,12,29.3,42.5
20190626,41.7,23.97857143,124.4,18.07142857,17.72142857,82.7,25.5,181.25,-28.78,40.4,-31.94,22.67857143,-20.88,123.1,-8.24,16.77142857,23,174.45,-1.3,-1.3,-178.75,-134
20190628,111.1,18.27142857,120.8714286,47.58571429,92.82857143,9.771428571,20.5,150.5,29.47857143,126.65,-3.092857143,33.82142857,116.3357143,136.4214286,56.62142857,63.13571429,-1,-20,15.55,15.45,-200,-424.15
