_NF1,20181228,13:17,10930.0,10931.85,10929.05,10930.6,20550
_NF1,20181228,13:18,10929.0,10930.0,10926.0,10926.0,8175
_NF1,20181228,13:19,10927.9,10928.4,10927.0,10928.05,6450
_NF1,20181228,13:20,10928.05,10931.45,10927.3,10930.0,8175
_NF1,20181228,13:21,10930.05,10932.45,10930.05,10932.45,11625
_NF1,20181228,13:22,10932.45,10934.0,10931.65,10932.0,15600
_NF1,20181228,13:23,10932.0,10932.35,10928.75,10929.8,9000
_NF1,20181228,13:24,10930.0,10930.0,10928.0,10928.55,5400
_NF1,20181228,13:25,10928.85,10928.85,10928.1,10928.15,3300
_NF1,20181228,13:26,10928.5,10930.0,10927.0,10927.6,12300
_NF1,20181228,13:27,10928.0,10930.0,10927.55,10928.55,2850
_NF1,20181228,13:28,10928.55,10931.0,10928.5,10928.6,7200
_NF1,20181228,13:29,10928.6,10929.95,10928.6,10929.95,2250
_NF1,20181228,13:30,10929.95,10932.5,10929.0,10931.55,8925
_NF1,20181228,13:31,10931.55,10935.05,10931.55,10934.9,44325
_NF1,20181228,13:32,10933.6,10935.5,10931.35,10932.0,35775
_NF1,20181228,13:33,10932.7,10934.0,10931.05,10932.55,13275
_NF1,20181228,13:34,10932.55,10936.15,10932.55,10935.05,11550
_NF1,20181228,13:35,10935.05,10936.0,10934.05,10936.0,16200
_NF1,20181228,13:36,10935.95,10936.2,10934.1,10934.15,15300
_NF1,20181228,13:37,10936.0,10946.0,10934.55,10940.7,116775
_NF1,20181228,13:38,10940.7,10944.0,10940.0,10941.55,36000
_NF1,20181228,13:39,10941.55,10943.2,10938.35,10939.15,21375
_NF1,20181228,13:40,10939.15,10939.2,10933.05,10933.45,22800
_NF1,20181228,13:41,10933.45,10936.45,10932.05,10935.0,17925
_NF1,20181228,13:42,10935.0,10938.0,10935.0,10935.55,13350
_NF1,20181228,13:43,10935.55,10936.15,10934.0,10935.0,9675
_NF1,20181228,13:44,10935.0,10939.35,10935.0,10939.0,11775
